author_a,author_b,weight
https://openalex.org/A5000691465,https://openalex.org/A5089712003,1
https://openalex.org/A5000691465,https://openalex.org/A5092019223,4
https://openalex.org/A5000694242,https://openalex.org/A5015035614,1
https://openalex.org/A5000694242,https://openalex.org/A5034220197,1
https://openalex.org/A5000696860,https://openalex.org/A5006158913,2
https://openalex.org/A5000697186,https://openalex.org/A5040485583,1
https://openalex.org/A5000698530,https://openalex.org/A5000856903,1
https://openalex.org/A5000698530,https://openalex.org/A5001771642,1
https://openalex.org/A5000698530,https://openalex.org/A5001831264,1
https://openalex.org/A5000698530,https://openalex.org/A5003377510,4
https://openalex.org/A5000698530,https://openalex.org/A5005133631,1
https://openalex.org/A5000698530,https://openalex.org/A5012941818,5
https://openalex.org/A5000698530,https://openalex.org/A5014557370,1
https://openalex.org/A5000698530,https://openalex.org/A5014981447,2
https://openalex.org/A5000698530,https://openalex.org/A5017583122,1
https://openalex.org/A5000698530,https://openalex.org/A5018266323,1
https://openalex.org/A5000698530,https://openalex.org/A5019776452,1
https://openalex.org/A5000698530,https://openalex.org/A5019846445,2
https://openalex.org/A5000698530,https://openalex.org/A5020171444,8
https://openalex.org/A5000698530,https://openalex.org/A5023037389,6
https://openalex.org/A5000698530,https://openalex.org/A5024012192,1
https://openalex.org/A5000698530,https://openalex.org/A5026988904,1
https://openalex.org/A5000698530,https://openalex.org/A5028145827,1
https://openalex.org/A5000698530,https://openalex.org/A5028403418,1
https://openalex.org/A5000698530,https://openalex.org/A5031770827,1
https://openalex.org/A5000698530,https://openalex.org/A5032114558,1
https://openalex.org/A5000698530,https://openalex.org/A5036466077,1
https://openalex.org/A5000698530,https://openalex.org/A5036466126,1
https://openalex.org/A5000698530,https://openalex.org/A5038861203,2
https://openalex.org/A5000698530,https://openalex.org/A5040338231,4
https://openalex.org/A5000698530,https://openalex.org/A5042893748,1
https://openalex.org/A5000698530,https://openalex.org/A5044071586,1
https://openalex.org/A5000698530,https://openalex.org/A5044510662,3
https://openalex.org/A5000698530,https://openalex.org/A5044586436,1
https://openalex.org/A5000698530,https://openalex.org/A5045614556,2
https://openalex.org/A5000698530,https://openalex.org/A5046623361,4
https://openalex.org/A5000698530,https://openalex.org/A5046903468,1
https://openalex.org/A5000698530,https://openalex.org/A5047759708,1
https://openalex.org/A5000698530,https://openalex.org/A5048983815,1
https://openalex.org/A5000698530,https://openalex.org/A5049101828,1
https://openalex.org/A5000698530,https://openalex.org/A5052747179,3
https://openalex.org/A5000698530,https://openalex.org/A5052968361,1
https://openalex.org/A5000698530,https://openalex.org/A5053998219,1
https://openalex.org/A5000698530,https://openalex.org/A5059276057,2
https://openalex.org/A5000698530,https://openalex.org/A5061499616,1
https://openalex.org/A5000698530,https://openalex.org/A5061510751,1
https://openalex.org/A5000698530,https://openalex.org/A5063472384,1
https://openalex.org/A5000698530,https://openalex.org/A5064432176,1
https://openalex.org/A5000698530,https://openalex.org/A5065858800,2
https://openalex.org/A5000698530,https://openalex.org/A5073051592,1
https://openalex.org/A5000698530,https://openalex.org/A5074805842,1
https://openalex.org/A5000698530,https://openalex.org/A5076597676,1
https://openalex.org/A5000698530,https://openalex.org/A5076793997,4
https://openalex.org/A5000698530,https://openalex.org/A5077718692,2
https://openalex.org/A5000698530,https://openalex.org/A5078227211,2
https://openalex.org/A5000698530,https://openalex.org/A5078970572,5
https://openalex.org/A5000698530,https://openalex.org/A5080062347,1
https://openalex.org/A5000698530,https://openalex.org/A5080550257,1
https://openalex.org/A5000698530,https://openalex.org/A5081503237,7
https://openalex.org/A5000698530,https://openalex.org/A5082394458,1
https://openalex.org/A5000698530,https://openalex.org/A5083383636,3
https://openalex.org/A5000698530,https://openalex.org/A5083622391,1
https://openalex.org/A5000698530,https://openalex.org/A5084119529,3
https://openalex.org/A5000698530,https://openalex.org/A5085318565,2
https://openalex.org/A5000698530,https://openalex.org/A5087213868,1
https://openalex.org/A5000698530,https://openalex.org/A5087955008,4
https://openalex.org/A5000698530,https://openalex.org/A5088921868,1
https://openalex.org/A5000698530,https://openalex.org/A5089459180,1
https://openalex.org/A5000698530,https://openalex.org/A5090651897,9
https://openalex.org/A5000698530,https://openalex.org/A5093653725,2
https://openalex.org/A5000698530,https://openalex.org/A5100614604,1
https://openalex.org/A5000698530,https://openalex.org/A5101891650,1
https://openalex.org/A5000698530,https://openalex.org/A5103222184,1
https://openalex.org/A5000698530,https://openalex.org/A5110315422,1
https://openalex.org/A5000698530,https://openalex.org/A5112569708,1
https://openalex.org/A5000698530,https://openalex.org/A5112804469,1
https://openalex.org/A5000704474,https://openalex.org/A5005532463,1
https://openalex.org/A5000704474,https://openalex.org/A5006121753,1
https://openalex.org/A5000704474,https://openalex.org/A5007631694,5
https://openalex.org/A5000704474,https://openalex.org/A5008579021,1
https://openalex.org/A5000704474,https://openalex.org/A5011526325,1
https://openalex.org/A5000704474,https://openalex.org/A5019670084,1
https://openalex.org/A5000704474,https://openalex.org/A5022124422,1
https://openalex.org/A5000704474,https://openalex.org/A5024540077,1
https://openalex.org/A5000704474,https://openalex.org/A5024663519,1
https://openalex.org/A5000704474,https://openalex.org/A5030080461,1
https://openalex.org/A5000704474,https://openalex.org/A5032682882,1
https://openalex.org/A5000704474,https://openalex.org/A5033940967,1
https://openalex.org/A5000704474,https://openalex.org/A5036218734,2
https://openalex.org/A5000704474,https://openalex.org/A5037156982,1
https://openalex.org/A5000704474,https://openalex.org/A5053009787,1
https://openalex.org/A5000704474,https://openalex.org/A5053029547,1
https://openalex.org/A5000704474,https://openalex.org/A5053667572,1
https://openalex.org/A5000704474,https://openalex.org/A5054071518,1
https://openalex.org/A5000704474,https://openalex.org/A5054898540,1
https://openalex.org/A5000704474,https://openalex.org/A5060284356,7
https://openalex.org/A5000704474,https://openalex.org/A5062162459,1
https://openalex.org/A5000704474,https://openalex.org/A5064444454,1
https://openalex.org/A5000704474,https://openalex.org/A5065066872,1
https://openalex.org/A5000704474,https://openalex.org/A5065749425,1
https://openalex.org/A5000704474,https://openalex.org/A5068347526,1
https://openalex.org/A5000704474,https://openalex.org/A5070871910,1
https://openalex.org/A5000704474,https://openalex.org/A5070991391,1
https://openalex.org/A5000704474,https://openalex.org/A5072906596,2
https://openalex.org/A5000704474,https://openalex.org/A5074167860,1
https://openalex.org/A5000704474,https://openalex.org/A5074257711,2
https://openalex.org/A5000704474,https://openalex.org/A5076348353,1
https://openalex.org/A5000704474,https://openalex.org/A5076842326,1
https://openalex.org/A5000704474,https://openalex.org/A5076996603,1
https://openalex.org/A5000704474,https://openalex.org/A5077468033,2
https://openalex.org/A5000704474,https://openalex.org/A5082130941,1
https://openalex.org/A5000704474,https://openalex.org/A5088044656,3
https://openalex.org/A5000704474,https://openalex.org/A5102261638,1
https://openalex.org/A5000704474,https://openalex.org/A5102735200,1
https://openalex.org/A5000704474,https://openalex.org/A5109036048,1
https://openalex.org/A5000704474,https://openalex.org/A5112255308,2
https://openalex.org/A5000704474,https://openalex.org/A5120161228,1
https://openalex.org/A5000704474,https://openalex.org/A5131246101,1
https://openalex.org/A5000713159,https://openalex.org/A5049673843,1
https://openalex.org/A5000715083,https://openalex.org/A5004610882,1
https://openalex.org/A5000715083,https://openalex.org/A5077469072,2
https://openalex.org/A5000715083,https://openalex.org/A5085674548,1
https://openalex.org/A5000716904,https://openalex.org/A5016926961,1
https://openalex.org/A5000716904,https://openalex.org/A5058217420,1
https://openalex.org/A5000716904,https://openalex.org/A5085380516,1
https://openalex.org/A5000739807,https://openalex.org/A5013059435,4
https://openalex.org/A5000740818,https://openalex.org/A5015130752,1
https://openalex.org/A5000740818,https://openalex.org/A5061305146,2
https://openalex.org/A5000749137,https://openalex.org/A5038537752,1
https://openalex.org/A5000749158,https://openalex.org/A5081472842,1
https://openalex.org/A5000749158,https://openalex.org/A5090089352,1
https://openalex.org/A5000755579,https://openalex.org/A5077475519,1
https://openalex.org/A5000758369,https://openalex.org/A5062505516,1
https://openalex.org/A5000761206,https://openalex.org/A5088138569,1
https://openalex.org/A5000772325,https://openalex.org/A5020952746,3
https://openalex.org/A5000772325,https://openalex.org/A5060484216,3
https://openalex.org/A5000772325,https://openalex.org/A5080282405,1
https://openalex.org/A5000777845,https://openalex.org/A5015784754,1
https://openalex.org/A5000788342,https://openalex.org/A5048243582,2
https://openalex.org/A5000798322,https://openalex.org/A5085904316,1
https://openalex.org/A5000807354,https://openalex.org/A5025806342,2
https://openalex.org/A5000822787,https://openalex.org/A5085904316,1
https://openalex.org/A5000822866,https://openalex.org/A5091909614,1
https://openalex.org/A5000823620,https://openalex.org/A5019288582,1
https://openalex.org/A5000823620,https://openalex.org/A5038537752,2
https://openalex.org/A5000823620,https://openalex.org/A5044890001,1
https://openalex.org/A5000823620,https://openalex.org/A5059593166,2
https://openalex.org/A5000823620,https://openalex.org/A5063921183,2
https://openalex.org/A5000823620,https://openalex.org/A5082821151,1
https://openalex.org/A5000834636,https://openalex.org/A5049701651,1
https://openalex.org/A5000858213,https://openalex.org/A5042193765,1
https://openalex.org/A5000858314,https://openalex.org/A5073755365,2
https://openalex.org/A5000861985,https://openalex.org/A5013059435,2
https://openalex.org/A5000869499,https://openalex.org/A5053293835,1
https://openalex.org/A5000872335,https://openalex.org/A5011580581,2
https://openalex.org/A5000872335,https://openalex.org/A5081579598,1
https://openalex.org/A5000875216,https://openalex.org/A5063921183,1
https://openalex.org/A5000883813,https://openalex.org/A5043237249,1
https://openalex.org/A5000889155,https://openalex.org/A5016015164,1
https://openalex.org/A5000896394,https://openalex.org/A5057499439,1
https://openalex.org/A5000905832,https://openalex.org/A5026902256,1
https://openalex.org/A5000921334,https://openalex.org/A5002990759,1
https://openalex.org/A5000921334,https://openalex.org/A5014377374,1
https://openalex.org/A5000921334,https://openalex.org/A5016426633,1
https://openalex.org/A5000921334,https://openalex.org/A5016492399,1
https://openalex.org/A5000921334,https://openalex.org/A5016901543,1
https://openalex.org/A5000921334,https://openalex.org/A5020677791,5
https://openalex.org/A5000921334,https://openalex.org/A5021148584,3
https://openalex.org/A5000921334,https://openalex.org/A5021859036,1
https://openalex.org/A5000921334,https://openalex.org/A5023851145,1
https://openalex.org/A5000921334,https://openalex.org/A5024719230,2
https://openalex.org/A5000921334,https://openalex.org/A5028381577,1
https://openalex.org/A5000921334,https://openalex.org/A5034675324,20
https://openalex.org/A5000921334,https://openalex.org/A5036522019,4
https://openalex.org/A5000921334,https://openalex.org/A5040028727,2
https://openalex.org/A5000921334,https://openalex.org/A5048310715,2
https://openalex.org/A5000921334,https://openalex.org/A5053820825,2
https://openalex.org/A5000921334,https://openalex.org/A5057234145,4
https://openalex.org/A5000921334,https://openalex.org/A5060466251,1
https://openalex.org/A5000921334,https://openalex.org/A5063866024,2
https://openalex.org/A5000921334,https://openalex.org/A5064567346,1
https://openalex.org/A5000921334,https://openalex.org/A5064805256,1
https://openalex.org/A5000921334,https://openalex.org/A5068564249,1
https://openalex.org/A5000921334,https://openalex.org/A5069913540,1
https://openalex.org/A5000921334,https://openalex.org/A5076328622,1
https://openalex.org/A5000921334,https://openalex.org/A5078226367,4
https://openalex.org/A5000921334,https://openalex.org/A5085484265,1
https://openalex.org/A5000921334,https://openalex.org/A5089712003,2
https://openalex.org/A5000921334,https://openalex.org/A5090646325,8
https://openalex.org/A5000921334,https://openalex.org/A5094257469,1
https://openalex.org/A5000921334,https://openalex.org/A5102723749,2
https://openalex.org/A5000921334,https://openalex.org/A5106771853,1
https://openalex.org/A5000921334,https://openalex.org/A5112445928,1
https://openalex.org/A5000921334,https://openalex.org/A5118763642,1
https://openalex.org/A5000921334,https://openalex.org/A5119581888,1
https://openalex.org/A5000921334,https://openalex.org/A5124378703,1
https://openalex.org/A5000921334,https://openalex.org/A5124398507,1
