profil,tytul,stanowisko,jednostka,wydzial,orcid,scopus_id,polon_id,researcharea,h_index_scopus,h_index_wos,sum_IF,sum_SNIP,sum_MEiN,n_pub,author_id,url,error
Agnieszka Opalińska-Furtak,,starszy specjalista,,,,,,,,,,,0.0,0.0,2990,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2990?obiektId=Osoby,
Paweł Opiłowski,,starszy bibliotekarz,,,,,,,,,,,0.0,0.0,3445,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3445?obiektId=Osoby,
Daniel Opydo,,wykładowca,,,,,,,,,,,0.0,0.0,2991,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2991?obiektId=Osoby,
Paweł Orłowski,,asystent,,,,,,,,,,,0.0,0.0,3602,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3602?obiektId=Osoby,
Anna Orzechowska,,specjalista inżynieryjno-techniczny,,,,,,,,,,,20.0,2.0,2992,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2992?obiektId=Osoby,
Bartłomiej Orzechowski,,Z-ca Kanclerza,,,,,,,,,,,0.0,0.0,2993,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2993?obiektId=Osoby,
Maciej Orzelski,,adiunkt posiadający st. nauk. dr,,,0000-0002-7209-9535,6507169133,,,,,,,617.0,43.0,553,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/553?obiektId=Osoby,
Piotr Orzełowski,,pracownik wysoko wykwalifikowany,,,,,,,,,,,0.0,0.0,2994,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2994?obiektId=Osoby,
Kinga Osemek,,asystent,,,,,,,,,,,0.0,0.0,3342,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3342?obiektId=Osoby,
Cezary Osiak-Wicha,,asystent,,,0000-0001-5630-4968,,,,,,,,0.0,0.0,3318,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3318?obiektId=Osoby,
Olga Osieleniec,,referent,,,,,,,,,,,0.0,0.0,3706,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3706?obiektId=Osoby,
Marcelina Osińska,,asystent,,,0000-0003-0709-118X,57211436734,,,,,,,2390.0,56.0,934,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/934?obiektId=Osoby,
Emilia Osmólska,,adiunkt posiadający st. nauk. dr,,,0000-0001-9001-6011,,,,,,,,1250.0,41.0,3292,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3292?obiektId=Osoby,
Paulina Osowska,,technik,,,,,,,,,,,0.0,0.0,3330,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3330?obiektId=Osoby,
Wojciech Ospałek,,doktorant,,,,,,,,,,,0.0,0.0,3478,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3478?obiektId=Osoby,
Mateusz Ossowski,,adiunkt posiadający st. nauk. dr,,,0000-0003-4734-8293,57204107213,,,,,,,3098.0,115.0,1421,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1421?obiektId=Osoby,
Katarzyna Ostroga,,,,,,,,,,,,,57.0,16.0,3120,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3120?obiektId=Osoby,
Aneta Ostromęcka-Żydek,,specjalista,,,,,,,,,,,0.0,0.0,3683,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3683?obiektId=Osoby,
Agata Ostrowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2996,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2996?obiektId=Osoby,
Elżbieta Ostrowska,,starszy specjalista,,,,,,,,,,,0.0,0.0,2997,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2997?obiektId=Osoby,
Małgorzata Ostrowska,,adiunkt posiadający st. nauk. dr,,,0000-0002-1218-3225,,,,,,,,370.0,7.0,3054,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3054?obiektId=Osoby,
Monika Osypiuk,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,199.0,16.0,662,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/662?obiektId=Osoby,
Elżbieta Osypiuk,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,7.0,12.0,2998,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2998?obiektId=Osoby,
Zbigniew Osypiuk,,,,,,,,,,,,,13.0,10.0,3098,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3098?obiektId=Osoby,
A. Oszczygieł,,,,,,,,,,,,,31.0,22.0,1533,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1533?obiektId=Osoby,
Kamila Oszust,,referent,,,,,,,,,,,0.0,0.0,3625,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3625?obiektId=Osoby,
Anna Ośmiańska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3261,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3261?obiektId=Osoby,
Zdzisław Otachel,,adiunkt posiadający st. nauk. dr,,,0000-0003-3580-9582,6507648158,,,,,,,680.0,16.0,1092,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1092?obiektId=Osoby,
Marzena Pabich,,adiunkt posiadający st. nauk. dr,,,0000-0003-4011-8516,57189597430,,,,,,,1278.0,50.0,772,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/772?obiektId=Osoby,
Dariusz Pacek,,specjalista,,,,,,,,,,,0.0,0.0,3327,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3327?obiektId=Osoby,
Elżbieta Paczek,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,3001,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3001?obiektId=Osoby,
Ewa Paczos,,specjalista,,,,,,,,,,,0.0,0.0,3002,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3002?obiektId=Osoby,
Edyta Paczos-Grzęda,,Profesor uczelni,,,0000-0001-6273-0322,6504504640,,,,,,,3142.0,161.0,549,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/549?obiektId=Osoby,
Irmina Padzińska,,starszy kustosz dyplomowany,,,,,,,,,,,4.0,12.0,1054,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1054?obiektId=Osoby,
Andrzej Padziński,,bibliotekarz naukowy,,,,,,,,,,,0.0,30.0,1624,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1624?obiektId=Osoby,
Katarzyna Palak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3003,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3003?obiektId=Osoby,
Hanna Palak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3082,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3082?obiektId=Osoby,
Salwina Palonka,,starszy specjalista,,,,,,,,,,,168.0,46.0,1025,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1025?obiektId=Osoby,
Jan Paluszek,,,,,,,,,,,,,353.0,90.0,278,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/278?obiektId=Osoby,
Agnieszka Pałka,,specjalista inżynieryjno-techniczny,,,,,,,,,,,12.0,1.0,1593,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1593?obiektId=Osoby,
Szymon Pałka,,referent,,,,,,,,,,,0.0,0.0,3446,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3446?obiektId=Osoby,
Katarzyna Pałubska,,,,,,,,,,,,,30.0,17.0,784,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/784?obiektId=Osoby,
Edward Pałys,,,,,,,,,,,,,824.0,192.0,22,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/22?obiektId=Osoby,
Michał Pałys,,specjalista inżynieryjno-techniczny,,,,55916137300,,,,,,,30.0,10.0,1605,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1605?obiektId=Osoby,
Jacek Pałyszka,,starszy specjalista,,,,,,,,,,,0.0,0.0,3004,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3004?obiektId=Osoby,
Adam Pałyszka,,referent,,,,,,,,,,,0.0,0.0,3451,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3451?obiektId=Osoby,
Marian Panasiewicz,,Profesor,,,0000-0001-8511-9235,24473474300,,,,,,,2563.0,404.0,289,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/289?obiektId=Osoby,
Kinga Panasiuk-Flak,,specjalista inżynieryjno-techniczny,,,0000-0002-7243-9907,,,,,,,,429.0,25.0,936,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/936?obiektId=Osoby,
Urszula Pankiewicz,,Profesor,,,0000-0003-1477-5598,14016241600,,,,,,,4487.0,108.0,361,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/361?obiektId=Osoby,
Łukasz Pankowiec,,młodszy bibliotekarz,,,,,,,,,,,0.0,0.0,3331,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3331?obiektId=Osoby,
Małgorzata Pankowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3083,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3083?obiektId=Osoby,
Rafał Papliński,,adiunkt posiadający st. nauk. dr,,,0000-0002-3579-5785,56598030600,,,,,,,612.0,43.0,1058,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1058?obiektId=Osoby,
Stanisław Parafiniuk,,Profesor uczelni,,,0000-0002-8566-6527,55372826600,,,,,,,3055.0,115.0,368,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/368?obiektId=Osoby,
Renata Parcheta,,specjalista,,,,,,,,,,,0.0,0.0,3005,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3005?obiektId=Osoby,
Ewa Pardyka,,portier,,,,,,,,,,,0.0,0.0,3006,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3006?obiektId=Osoby,
Urszula Parol,,starszy specjalista,,,,,,,,,,,0.0,0.0,3007,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3007?obiektId=Osoby,
Dorota Parol,,referent,,,,,,,,,,,0.0,0.0,3440,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3440?obiektId=Osoby,
Zygmunt Paruch,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3055,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3055?obiektId=Osoby,
Marzena Parzymies,,Profesor uczelni,,,0000-0002-4835-3804,55001860900,,,,,,,2082.0,87.0,575,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/575?obiektId=Osoby,
Monika Parzyńska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3599,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3599?obiektId=Osoby,
Paweł Pasternak,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3437,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3437?obiektId=Osoby,
Irmina Pasternak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3550,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3550?obiektId=Osoby,
Alina Pastucha,,starszy specjalista inżynieryjno-techniczny,,,,35146439600,,,,,,,360.0,113.0,228,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/228?obiektId=Osoby,
Małgorzata Pastucha,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,3008,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3008?obiektId=Osoby,
Anna Pastuszka,,asystent,,,,,,,,,,,0.0,0.0,3343,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3343?obiektId=Osoby,
Marcin Pastwa,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,371.0,31.0,648,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/648?obiektId=Osoby,
Waldemar Paszkiewicz,,Profesor uczelni,,,0000-0003-0014-6213,6505792576,,,,,,,1334.0,102.0,401,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/401?obiektId=Osoby,
Tadeusz Paszko,,Profesor uczelni,,,0000-0002-2864-2211,6602769208,,,,,,,1551.0,72.0,18,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/18?obiektId=Osoby,
Dariusz Paszko,,adiunkt posiadający st. nauk. dr,,,0000-0002-2140-5029,35305851600,,,,,,,687.0,97.0,257,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/257?obiektId=Osoby,
Elżbieta Patkowska,,Profesor,,,0000-0002-0742-352X,54783265300,,,,,,,2783.0,241.0,262,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/262?obiektId=Osoby,
Krzysztof Patkowski,,adiunkt posiadający st. nauk. dr,,,0000-0003-4113-8981,6602368773,,,,,,,1972.0,180.0,37,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/37?obiektId=Osoby,
Magdalena Patro,,starszy specjalista,,,,,,,,,,,383.0,40.0,482,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/482?obiektId=Osoby,
Halina Pawlak,,,,,,,,,,,,,842.0,150.0,326,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/326?obiektId=Osoby,
Joanna Pawlak,,adiunkt posiadający st. nauk. dr,,,0000-0002-1670-5043,56513446100,,,,,,,973.0,50.0,568,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/568?obiektId=Osoby,
Krzysztof Pawlęga,,Adiunkt,,,0000-0003-0078-811X,,,,,,,,171.0,40.0,346,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/346?obiektId=Osoby,
Agnieszka Pawlikowska,,specjalista,,,,,,,,,,,0.0,0.0,3658,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3658?obiektId=Osoby,
Barbara Pawlik-Skowrońska,,Profesor,,,0000-0002-6485-2099,6602070835,,,,,,,3043.0,76.0,493,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/493?obiektId=Osoby,
Jolanta Pawlos,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3009,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3009?obiektId=Osoby,
Krzysztof Pawlos,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3010,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3010?obiektId=Osoby,
Katarzyna Pawłowska,,specjalista,,,,,,,,,,,0.0,0.0,3011,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3011?obiektId=Osoby,
Anna Pawłowska,,referent,,,,,,,,,,,0.0,0.0,3508,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3508?obiektId=Osoby,
Marta Pawłowska-Olszewska,,adiunkt posiadający st. nauk. dr,,,0000-0001-6039-3000,57219840132,,,,,,,1360.0,81.0,423,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/423?obiektId=Osoby,
Bartłomiej Pawłowski,,specjalista,,,,,,,,,,,0.0,0.0,3012,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3012?obiektId=Osoby,
Irena Pazik,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3013,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3013?obiektId=Osoby,
Łukasz Pazik,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3014,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3014?obiektId=Osoby,
Beata Paździor,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3015,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3015?obiektId=Osoby,
Stanisław Pecka,,,,,,,,,,,,,130.0,23.0,456,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/456?obiektId=Osoby,
Anna Pecyna,,adiunkt posiadający st. nauk. dr,,,0000-0003-2569-4371,57208015991,,,,,,,2620.0,76.0,731,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/731?obiektId=Osoby,
Elżbieta Pełczyńska,,,,,,,,,,,,,156.0,46.0,3088,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3088?obiektId=Osoby,
Agnieszka Penar,,kustosz,,,,,,,,,,,0.0,2.0,748,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/748?obiektId=Osoby,
Mariola Penkala,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3016,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3016?obiektId=Osoby,
Bożena Persona,,kustosz,,,,,,,,,,,0.0,0.0,3017,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3017?obiektId=Osoby,
Irena Perucka,,,,,,,,,,,,,265.0,87.0,75,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/75?obiektId=Osoby,
Wojciech Pęczuła,,Profesor uczelni,,,0000-0002-6760-4189,6507074753,,,,,,,1446.0,75.0,514,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/514?obiektId=Osoby,
Jacek Piasecki,,,,,,,,,,,,,14.0,2.0,3102,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3102?obiektId=Osoby,
Katarzyna Piądłowska,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3382,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3382?obiektId=Osoby,
Mieczysław Piech,,,,,,,,,,,,,39.0,18.0,110,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/110?obiektId=Osoby,
Tomasz Piech,,adiunkt posiadający st. nauk. dr,,,0000-0002-2844-483X,6602821563,,,,,,,1265.0,110.0,394,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/394?obiektId=Osoby,
Magdalena Piech,,starszy bibliotekarz,,,,,,,,,,,5.0,3.0,871,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/871?obiektId=Osoby,
Witold Piech,,wykładowca,,,,,,,,,,,0.0,0.0,3018,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3018?obiektId=Osoby,
Małgorzata Piech,,asystent,,,,,,,,,,,0.0,0.0,3385,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3385?obiektId=Osoby,
Joanna Piechnik,,wykładowca,,,,,,,,,,,0.0,0.0,3019,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3019?obiektId=Osoby,
Mateusz Piejak,,doktorant,,,,,,,,,,,0.0,0.0,3669,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3669?obiektId=Osoby,
Elżbieta Piekarska,,,,,,,,,,,,,0.0,1.0,3108,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3108?obiektId=Osoby,
Wiesław Piekarski,,Profesor uczelni,,,,,,,,,,,1786.0,309.0,81,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/81?obiektId=Osoby,
Dariusz Piekarski,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,140.0,8.0,641,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/641?obiektId=Osoby,
Kazimierz Piekarski,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3071,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3071?obiektId=Osoby,
Dorota Piekutowska,,starszy specjalista,,,,,,,,,,,6.0,2.0,3020,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3020?obiektId=Osoby,
Jacek Pielecki,,,,,,,,,,,,,105.0,52.0,3099,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3099?obiektId=Osoby,
Jadwiga Piesta,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3021,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3021?obiektId=Osoby,
Beata Pietras-Baran,,specjalista,,,,,,,,,,,0.0,0.0,3022,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3022?obiektId=Osoby,
Dorota Pietras-Ożga,,adiunkt posiadający st. nauk. dr,,,0000-0002-1580-9254,36682835500,,,,,,,2130.0,29.0,1154,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1154?obiektId=Osoby,
Maciej Pietraś,,specjalista,,,,,,,,,,,0.0,0.0,3023,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3023?obiektId=Osoby,
Stanisław Pietruszewski,,,,,,,,,,,,,546.0,172.0,293,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/293?obiektId=Osoby,
Maciej Pietrzniak,,doktorant,,,,,,,,,,,0.0,0.0,3580,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3580?obiektId=Osoby,
Mirosław Pięta,,,,,,,,,,,,,336.0,129.0,36,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/36?obiektId=Osoby,
Beata Piętas,,starszy specjalista,,,,,,,,,,,0.0,0.0,3024,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3024?obiektId=Osoby,
Paweł Pik,,ratownik na basenie kąpielowym,,,,,,,,,,,0.0,0.0,3025,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3025?obiektId=Osoby,
Anna Pilecka,,technik,,,,,,,,,,,0.0,0.0,3394,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3394?obiektId=Osoby,
Grażyna Piliszczuk,,,,,,,,,,,,,2.0,22.0,516,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/516?obiektId=Osoby,
Elżbieta Piłat,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2375,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2375?obiektId=Osoby,
Małgorzata Pinkos,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2376,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2376?obiektId=Osoby,
Ewa Pioś,,starszy specjalista,,,,,,,,,,,0.0,0.0,2377,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2377?obiektId=Osoby,
Ilona Pioś,,portier,,,,,,,,,,,0.0,0.0,3079,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3079?obiektId=Osoby,
Joanna Piotrowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3202,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3202?obiektId=Osoby,
Beata Piotrowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3246,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3246?obiektId=Osoby,
Krystyna Piotrowska-Weryszko,,Profesor uczelni,,,0000-0003-3827-3218,55746020300,,,,,,,4185.0,322.0,240,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/240?obiektId=Osoby,
Bartosz Piotrowski,,specjalista,,,,,,,,,,,0.0,0.0,2378,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2378?obiektId=Osoby,
Marek Piotrowski,,kierowca,,,,,,,,,,,0.0,0.0,2379,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2379?obiektId=Osoby,
Jacek Piórkowski,,adiunkt posiadający st. nauk. dr,,,0000-0002-2262-5023,14012442700,,,,,,,553.0,32.0,121,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/121?obiektId=Osoby,
Maria Pisarek,,doktorant,,,,,,,,,,,0.0,0.0,3069,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3069?obiektId=Osoby,
Ewa Piskorska,,referent,,,,,,,,,,,0.0,0.0,3351,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3351?obiektId=Osoby,
Karolina Pitura,,adiunkt posiadający st. nauk. dr,,,0000-0002-3968-9672,35290843500,,,,,,,999.0,79.0,656,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/656?obiektId=Osoby,
Jadwiga Piwkowska,,starszy specjalista,,,,,,,,,,,0.0,0.0,2380,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2380?obiektId=Osoby,
Elżbieta Piwnicka,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3419,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3419?obiektId=Osoby,
